subject_id,q6newyork,q6a1,q6a2,q6a3_1,q6a3_2,q6a3_3,q6a3_4,q6a3_5,q6a3_6,q6a3_7,q6a3_8,q6a4_1,q6a4_2,q6a4_3,q6a4_4,q6a4_5,q6a4_6,q6a4_7,q6a4_8,q6a4_9,q6a4_10,q6a4_11,q6a5,q6a6,q6a7,q6a7x,q6a14,q6a8,q6a9,q6a10,q6a11,q6a12,q6b1,q6b1_other,q6b1_otherx,q6b1_a1,q6b1_a2,q6b1_a3,q6b1_a4,q6b1_a5,q6b1_a6,q6b1_a7,q6b1_a8,q6b1_a9,q6b1_a10,q6b1_a11,q6b1_a12,q6b1_a13,q6b1_a14,q6b1_a15,q6b1a15_other,q6b1a15_otherx,q6b1_b,q6b2,q6b3,q6b4,q6b5_1,q6b5_2,q6b5_3,q6b5_4,q6b5_5,q6b5_6,q6b5_7,q6b5_8,q6b5_9,q6b5_10,q6b5_11,q6b6,q6b7,q6b7x,q6b8,q6b8x,q6b9,q6b9x,q6b10_1,q6b10_1x,q6b10_2,q6b10_2x,q6b11,q6b12,q6b13,q6b14,q6b15,q6b16,q6b16_weeklyx,q6b16_monthlyx,q6b16_yearlyx,q6b16_hourlyx,q6b17_1,q6b17_2,q6b17_3,q6b17_4,q6b17_5,q6b18_1,q6b18_2,q6b18_3,q6b18_4,q6b18_5,q6b18_6,q6b18_7,q6b18_7x,q6b19,q6b19x,q6b20,q6c1,q6c2a,q6c2ax,q6c2b,q6c2bx,q6c2c,q6c2cx,q6c2d,q6c2dx,q6c2e,q6c3_1,q6c3_2,q6c3_3,q6c3_4,q6c3_5,q6c3_6,q6c3_7,q6c3_8,q6c3_9,q6c3_11,q6c3_10,q6c3_10_other,q6c3_10_otherx,q6c4_1,q6c4_2,q6c4_3,q6c4_4,q6c4_5,q6c4_6,q6c4_7,q6c4_8,q6c4_9,q6c4_10,q6c4_11,q6c4_12,q6c4_13,q6c4_13_other,q6c4_13_otherx,q6d1,q6d2_1,q6d2_2,q6d2_3,q6d2_4,q6d2_5,q6d2_6,q6d2_7,q6d2_8,q6d2_9,q6d2_9_other,q6d2_9_otherx,q6e1,q6e1x,q6e2,q6e2x,q6e3_1,q6e3_2,q6e3_3,q6e3_4,q6e3_5,q6e3_6,q6e3_7,q6e3_8,q6e3_9,q6e3_10,q6e3_11,q6weight_p,q6weight_pu
55,,97,97,97,97,97,97,97,97,,,97,97,97,97,97,97,97,97,97,97,97,,97,,,97,97,97,97,97,97,4,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,age,3,1,,2,0,0,0,0,0,0,0,1,1,1,1,0,97,,1,cake decorator,1,food,1,August,97,,0,3,0,2,3,4,,,,9,0,0,0,1,0,0,1,0,0,0,0,0,,1,20,2,1,98,,1,20,1,4,98,,0,,,,,,,,,,,,,,0,0,0,1,0,1,0,0,0,0,0,0,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,3216.438626,3216
56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57,1,1,0,0,0,0,0,0,0,,,0,0,0,0,1,0,0,0,0,0,0,,0,,,2,3,0,0,1,3,2,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,0,0,0,0,1,1,30,1,documentary film making,1,film peodution,1,September,1,1957,1,2,0,2,1,97,,,,,0,0,0,0,1,0,0,0,0,0,0,1,Work From Home,1,2,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,1017.138707,1526
58,1,3,0,0,0,0,0,1,0,,,0,0,0,0,1,0,1,0,0,0,0,,0,,,2,1,0,0,0,1,1,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,0,0,1,1,30,1,Home Health Aid,1,Healthcare,1,June,1,2008,1,3,0,1,1,1,250,,,,1,1,1,1,0,0,0,0,0,1,0,0,,1,45,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,8831.204311,8830
59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62,1,3,0,0,0,0,0,0,0,,,0,0,0,0,0,0,1,0,0,0,0,,0,,,4,3,0,0,1,2,2,,,,,,,,,,,,,,,,,,,,,,,1,0,0,1,1,1,1,1,1,1,0,0,1,1,30,1,home helping,1,home helping ,1,March,1,2014,0,1,1,2,1,4,,,,10,1,0,0,0,0,0,0,0,0,1,0,0,,1,90,4,1,1,3,1,10,1,4,98,,0,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,1238.502228,3715
63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67,1,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,,0,,,3,2,0,0,0,1,1,,,,,,,,,,,,,,,,,,,,,,,2,1,1,1,1,1,1,1,1,1,0,0,1,1,40,1,data entry,1,offer state grants to those who qualify,1,February,1,2014,1,4,1,1,2,4,,,,19.56,1,1,1,1,0,1,1,0,0,0,0,0,,1,18,1,1,1,1,1,1,1,1,1,1,0,,,,,,,,,,,,,,0,0,0,1,0,0,0,0,0,0,0,0,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,2797.0481,4195
68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69,1,3,0,0,0,0,0,0,0,,,0,0,0,0,1,0,1,0,0,0,0,,0,,,2,3,0,0,0,3,9,1,Self-Employed,,,,,,,,,,,,,,,,,,,1,,0,1,0,0,0,0,0,0,0,0,0,0,1,1,10,1,healthcare,1,healthcare,1,January,1,2000,0,3,1,2,3,97,,,,,0,0,0,0,1,0,0,0,0,1,0,0,,1,60,3,1,1,3,1,0,1,0,1,2,0,,,,,,,,,,,,,,0,0,0,0,1,1,0,0,1,0,0,0,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,15763.14962,47283
70,1,3,0,0,0,0,0,0,0,,,1,0,0,0,0,1,0,0,0,0,0,,0,,,2,3,0,0,0,2,1,,,,,,,,,,,,,,,,,,,,,,,1,1,0,0,0,0,0,1,1,0,0,0,1,1,37.5,1,Registered nurse ,1,Health care,1,July,1,2014,0,4,1,1,1,4,,,,37.5,1,1,1,1,0,1,0,0,0,0,0,0,,1,60,2,1,1,25,1,100,1,2,1,24,0,,,,,,,,,,,,,,1,0,1,1,1,1,0,1,1,0,1,0,0,,,1,0,0,0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,1394.190126,1046
71,1,3,0,0,0,0,0,1,1,,,0,0,0,0,1,0,0,0,0,0,1,,0,,,2,3,0,0,0,2,1,,,,,,,,,,,,,,,,,,,,,,,2,1,1,1,1,1,1,1,1,1,0,0,2,1,45,1,graphic design,1,non profit/educational,1,November,1,1994,1,3,1,2,1,3,,,60000,,1,1,1,1,0,0,0,0,1,1,0,0,,1,120,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,1,0,0,1,1,0,1,1,software/computer upgrade training,,,,,,,,,,,,,,,,1399.524186,4198
72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76,1,2,0,0,0,0,0,0,0,,,0,0,0,0,1,0,0,0,0,0,0,,0,,,2,3,0,0,0,3,1,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,40,1,Estimator ,1,Design and construction ,1,May,1,2012,0,4,0,1,1,3,,,90000,,1,1,1,1,0,0,0,0,0,1,0,0,,1,25,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,1586.216312,2379
77,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,3,3,0,0,0,3,5,,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,2,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,1,old,98,,6,3,6,6,0,5,4,6,0,0,6,5360.731043,8040
78,1,3,0,1,0,0,0,0,0,,,0,0,1,0,0,0,0,0,0,0,0,,1,1,WENT TO HOMELESS SHELTER 7/9 THEN MOVED TO ANOTHER ONE ON 8/5 ,4,3,1,0,0,3,2,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,0,0,0,1,1,1,1,1,1,25,1,WRITING TUTOR ,1,COMMUNITY COLLEGE ,1,February,1,2007,0,2,98,1,3,4,,,,13.4,0,0,0,0,1,0,0,0,0,1,0,0,,1,150,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,1913.59429,5740
79,,97,97,97,97,97,97,97,97,,,97,97,97,97,97,97,97,97,97,97,97,,97,,,97,97,97,97,97,97,2,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,27,1,Truck Driver,1,Delivery,1,January,1,2007,1,4,1,1,1,4,,,,15.5,0,0,0,0,1,1,0,0,0,0,0,0,,1,20,4,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,17828.09788,13369
80,1,1,0,0,0,0,0,0,0,,,0,0,0,0,1,0,0,0,0,0,0,,0,,,5,3,0,0,0,3,8,,,,,,,,,,,,,,,,,,,,1,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,1,78,1,87,6,2,4,0,3,5,5,4,6,5,5,5362.064558,8042
81,,97,97,97,97,97,97,97,97,,,97,97,97,97,97,97,97,97,97,97,97,,97,,,97,97,97,97,97,97,5,,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,2,1,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,37,1,maintenance,1,hospital (LIJ),1,July,1,1997,0,4,1,1,2,4,,,,22,1,1,1,1,0,0,0,0,1,0,0,0,,1,15,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,7888.075697,5915
82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
84,1,3,0,0,0,0,1,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,0,,,97,97,97,97,97,97,97,,,,,,,,,,,,,,,,,,,,,97,97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97,,,,,,,,,,,,97,,97,,97,97,97,97,97,97,97,97,97,97,97,2828.385707,2828
85,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,1,3,0,0,0,3,1,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,40,1,consulting,1,consulting,1,September,1,2006,0,3,0,2,1,97,,,,,1,1,1,1,0,0,0,0,0,1,0,0,,1,20,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,17828.09788,26738
86,1,1,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,1,0,0,0,,1,1,Two major family members were unable to do for themselves and need constant help,3,2,0,0,0,2,7,,,,,,,,,,,,,,,,,,,,2,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,1,0,1,0,0,0,1,1,working on getting my license for Radiology,1,40,1,90,4,3,3,6,6,5,5,6,4,4,6,3089.421304,3089
87,1,2,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,,0,,,3,1,0,1,0,2,1,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,0,0,0,0,97,,1,customer services,1,food suppliers,1,August,1,2002,1,3,1,1,1,4,,,,13,1,1,0,0,0,0,0,0,0,1,0,0,,1,40,2,1,1,1,1,1,1,0,1,4,0,,,,,,,,,,,,,,0,0,1,0,0,1,0,0,0,0,0,0,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,4502.280642,13505
88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
94,1,1,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,0,,,3,3,0,0,0,2,1,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,0,0,0,0,0,0,1,1,55,1,taxes,1,taxes envio de dinero y pahos de bill,1,December,1,2013,0,3,1,1,1,97,,,,,1,0,0,0,0,1,0,0,0,0,0,0,,1,7,1,1,1,0,1,0,1,0,1,0,0,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,,,1,0,0,0,0,0,0,0,0,1,1,taxes,,,,,,,,,,,,,,,,1060.477951,1590
95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96,1,1,0,0,0,0,0,0,0,,,0,0,0,0,0,0,1,0,0,0,0,,0,,,2,2,0,0,0,1,1,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,1,1,1,1,1,1,1,1,1,1,80,1,Family Worker,1,Head Start,1,June,1,1999,1,4,1,2,1,3,,,28363,,1,1,1,0,0,0,0,0,0,1,0,0,,1,60,4,1,1,6,1,6,1,0,1,2,0,,,,,,,,,,,,,,0,0,0,0,0,1,1,1,0,0,0,0,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,3433.468222,3433
97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
98,1,3,0,0,0,0,0,1,1,,,0,0,0,0,0,0,0,0,0,0,0,,0,,,3,3,0,1,1,2,1,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,0,0,2,1,50,1,assistant manager at secure self storage,1,storage company,1,January,1,2014,0,4,1,1,1,4,,,,14,1,1,0,0,0,1,0,0,0,0,0,0,,1,15,2,1,1,2,1,3,1,1,1,8,0,,,,,,,,,,,,,,1,0,0,0,1,1,0,0,0,0,0,0,0,,,1,0,0,0,0,0,1,0,0,1,1,online real estate course,,,,,,,,,,,,,,,,17259.68704,17257
99,1,3,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,0,,,2,3,0,0,0,2,2,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,25,1,Billing ,1,Medical,1,April,1,2013,0,4,0,1,1,4,,,,10,0,0,0,0,1,0,0,0,0,1,0,0,,1,25,3,1,1,5,1,0,1,0,1,5,1,0,0,0,0,0,0,0,0,0,1,0,,,1,1,1,0,1,1,0,0,0,0,0,0,0,,,1,1,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,16605.93122,16604
100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,4,2,0,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,1,0,1,1,56,1,Hospital police ,1,law enforcement ,1,January,1,2006,1,1,0,2,1,2,,3256,,,1,1,1,1,0,1,0,0,0,0,0,0,,1,10,4,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,4372.92967,6558
102,1,1,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,0,,,2,2,0,0,0,3,8,,,,,,,,,,,,,,,,,,,,2,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,1,69,1,?,5,1,0,3,6,6,6,3,4,6,5,1378.187943,2067
103,1,3,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,0,,,4,1,0,0,0,1,5,,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,3,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,1,60,1,75,5,4,6,6,6,0,4,5,5,5,5,774.1055647,2322
104,1,3,0,0,0,1,0,0,1,,,1,0,0,1,1,1,0,0,0,1,0,0,0,,,2,1,0,1,0,1,1,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,1,1,1,1,1,0,0,0,1,1,35,1,Care Coordinator,1,Social Service,1,November,1,2013,1,4,1,1,1,3,,,31000,,1,1,1,0,0,0,1,0,0,0,0,0,,1,7,2,1,1,10,1,10,1,3,1,20,0,,,,,,,,,,,,,,1,1,1,0,0,1,0,1,0,0,0,0,0,,,1,0,0,0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,941.7950992,2825
105,1,3,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,0,,,3,2,0,0,0,2,5,,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,98,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,1,young,98,,6,98,0,5,0,4,98,4,1,3,5,6150.172032,18448
106,1,3,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,1,0,0,0,,0,,,2,3,0,0,0,2,1,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,0,0,1,1,40,1,bloomingdales ,1,Sales ,1,July,1,1986,1,4,1,1,1,97,,,,,1,1,1,1,0,0,0,0,0,1,0,0,,1,100,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,15327.42353,45976
107,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,1,1,returned to work from maternity leave,2,3,0,0,0,3,2,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,1,1,1,0,0,0,1,1,40,1,attorney,1,legal,1,November,1,2009,0,2,0,2,3,3,,,230000,,1,1,0,1,0,1,1,0,0,1,0,1,LIRR,1,95,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,9036.899028,13554
108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110,1,1,0,0,0,0,1,0,0,,,1,0,0,0,1,0,0,0,0,0,0,,0,,,2,3,0,0,0,1,6,,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,2,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,1,45,1,90,6,3,6,6,0,6,6,6,3,6,6,15668.13666,11750
112,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,2,2,0,0,0,2,4,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,3,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,10,1,2,1,3,1,4,1,0,0,1,1,0,0,0,1,0,0,0,,,0,0,1,0,1,1,1,0,0,1,0,1,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,889.788007,1334
